Date,Home,Away,Home_Score,Away_Score,Status,Home_ML,Away_ML,Home_Spread,Away_Spread,Total,game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,player_val,player_poss
2/7/2013,Denver Nuggets,Chicago Bulls,128,96,,200,-240,6,-6,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Indiana Pacers,Toronto Raptors,98,100,,290,-350,7,-7,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Washington Wizards,Brooklyn Nets,89,74,,103,-114,1.5,-1.5,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Charlotte Hornets,Los Angeles Lakers,93,100,,-290,245,-6,6,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Detroit Pistons,San Antonio Spurs,119,109,,-240,200,-5,5,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Cleveland Cavaliers,Orlando Magic,119,108,,250,-300,7,-7,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Atlanta Hawks,New Orleans Pelicans,100,111,,175,-210,5,-5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Minnesota Timberwolves,New York Knicks,94,100,,-290,245,-6,6,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Memphis Grizzlies,Golden State Warriors,99,93,,140,-160,3.5,-3.5,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Miami Heat,Los Angeles Clippers,111,89,,145,-165,3.5,-3.5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Oklahoma City Thunder,Phoenix Suns,127,96,,1054,-1579,14,-14,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Houston Rockets,Portland Trail Blazers,118,103,,260,-320,7.5,-7.5,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2013,Utah Jazz,Chicago Bulls,89,93,,160,-180,4.5,-4.5,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2013,Cleveland Cavaliers,Denver Nuggets,103,111,,-260,220,-6,6,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2013,Philadelphia 76ers,Charlotte Hornets,87,76,,425,-550,10,-10,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2013,Dallas Mavericks,Golden State Warriors,116,91,,205,-245,5.5,-5.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2013,Milwaukee Bucks,Detroit Pistons,100,105,,270,-330,7.5,-7.5,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2013,Sacramento Kings,Utah Jazz,120,109,,105,-125,1.5,-1.5,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,New York Knicks,Los Angeles Clippers,88,102,,145,-165,3.5,-3.5,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Miami Heat,Los Angeles Lakers,107,97,,400,-500,9,-9,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Orlando Magic,Portland Trail Blazers,110,104,,-150,130,-3,3,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Boston Celtics,Denver Nuggets,118,114,,110,-130,2,-2,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Memphis Grizzlies,Minnesota Timberwolves,105,88,,350,-450,8.5,-8.5,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Toronto Raptors,New Orleans Pelicans,102,89,,145,-165,3.5,-3.5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Phoenix Suns,Oklahoma City Thunder,69,97,,-450,350,-8,8,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Brooklyn Nets,San Antonio Spurs,86,111,,-130,110,-2,2,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,Sacramento Kings,Houston Rockets,117,111,,-260,220,-6.5,6.5,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Cleveland Cavaliers,Minnesota Timberwolves,92,100,,250,-300,7.5,-7.5,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Philadelphia 76ers,Los Angeles Clippers,90,107,,-210,175,-5,5,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Charlotte Hornets,Boston Celtics,94,91,,-185,165,-4.5,4.5,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Indiana Pacers,Brooklyn Nets,84,89,,400,-500,9,-9,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Detroit Pistons,New Orleans Pelicans,86,105,,210,-250,6,-6,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Milwaukee Bucks,Washington Wizards,90,102,,170,-200,4.5,-4.5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Chicago Bulls,San Antonio Spurs,89,103,,145,-165,3.5,-3.5,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2013,Dallas Mavericks,Atlanta Hawks,101,105,,190,-230,5.5,-5.5,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2013,Toronto Raptors,Denver Nuggets,109,108,,100,-120,1.5,-1.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2013,Miami Heat,Portland Trail Blazers,117,104,,625,-875,11,-11,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2013,Memphis Grizzlies,Sacramento Kings,108,101,,550,-775,11,-11,189.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2013,Utah Jazz,Oklahoma City Thunder,109,94,,-255,215,-6,6,200.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2013,Los Angeles Lakers,Phoenix Suns,91,85,,415,-520,9,-9,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2013,Golden State Warriors,Houston Rockets,107,116,,155,-175,4.5,-4.5,217.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Orlando Magic,Atlanta Hawks,76,108,,-135,115,-2.5,2.5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Cleveland Cavaliers,San Antonio Spurs,95,96,,-375,315,-8.5,8.5,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Indiana Pacers,Charlotte Hornets,101,77,,540,-765,11,-11,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Brooklyn Nets,Denver Nuggets,119,108,,130,-150,3,-3,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Detroit Pistons,Washington Wizards,96,85,,110,-130,2,-2,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,New York Knicks,Toronto Raptors,88,92,,360,-450,8,-8,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Boston Celtics,Chicago Bulls,71,69,,120,-140,2.5,-2.5,181.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Minnesota Timberwolves,Utah Jazz,93,97,,110,-130,2,-2,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,New Orleans Pelicans,Portland Trail Blazers,99,63,,170,-195,4.5,-4.5,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Milwaukee Bucks,Philadelphia 76ers,94,92,,210,-250,6,-6,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Dallas Mavericks,Sacramento Kings,123,100,,490,-640,10,-10,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2013,Los Angeles Clippers,Houston Rockets,106,96,,495,-655,11,-11,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2013,Oklahoma City Thunder,Miami Heat,100,110,,175,-210,5.5,-5.5,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2013,Los Angeles Lakers,Los Angeles Clippers,101,125,,-180,160,-4,4,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Washington Wizards,Toronto Raptors,88,96,,130,-150,3,-3,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Orlando Magic,Charlotte Hornets,92,105,,170,-200,5,-5,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Brooklyn Nets,Milwaukee Bucks,113,111,,175,-210,5,-5,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Detroit Pistons,Memphis Grizzlies,91,105,,-150,130,-3,3,186.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,New Orleans Pelicans,Chicago Bulls,87,96,,-120,100,-1,1,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Denver Nuggets,Boston Celtics,97,90,,340,-425,8.5,-8.5,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Utah Jazz,Golden State Warriors,115,101,,140,-160,3.5,-3.5,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Portland Trail Blazers,Phoenix Suns,98,102,,225,-265,6.5,-6.5,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2013,Sacramento Kings,San Antonio Spurs,102,108,,-500,400,-9,9,210.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Toronto Raptors,Memphis Grizzlies,82,88,,-115,-105,-1,1,186.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Indiana Pacers,New York Knicks,125,91,,155,-175,4,-4,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Charlotte Hornets,Detroit Pistons,99,105,,-165,145,-3.5,3.5,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Cleveland Cavaliers,New Orleans Pelicans,105,100,,140,-160,-3.5,3.5,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Minnesota Timberwolves,Philadelphia 76ers,94,87,,140,-160,3.5,-3.5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Milwaukee Bucks,Brooklyn Nets,94,97,,160,-180,4.5,-4.5,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Atlanta Hawks,Miami Heat,90,103,,-230,190,-5.5,5.5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Houston Rockets,Oklahoma City Thunder,122,119,,-155,135,-3,3,220.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Dallas Mavericks,Orlando Magic,111,96,,600,-800,11.5,-11.5,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Los Angeles Lakers,Boston Celtics,113,99,,260,-320,7,-7,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2013,Golden State Warriors,Phoenix Suns,108,98,,325,-400,8.5,-8.5,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2013,Chicago Bulls,Miami Heat,67,86,,-160,140,-3.5,3.5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2013,Los Angeles Clippers,San Antonio Spurs,90,116,,160,-180,4,-4,201.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Washington Wizards,Denver Nuggets,119,113,,-160,140,-3,3,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Indiana Pacers,Detroit Pistons,114,82,,415,-530,9.5,-9.5,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Toronto Raptors,New York Knicks,100,98,,-130,110,-1.5,1.5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Charlotte Hornets,Chicago Bulls,75,105,,-270,230,-6.5,6.5,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Brooklyn Nets,Houston Rockets,96,106,,-130,110,-1.5,1.5,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Atlanta Hawks,Sacramento Kings,122,108,,310,-380,8,-8,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,New Orleans Pelicans,Dallas Mavericks,100,104,,-109,-101,-1,1,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Oklahoma City Thunder,Minnesota Timberwolves,127,111,,1300,-1950,14,-14,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Memphis Grizzlies,Orlando Magic,88,82,,1500,-2250,14,-14,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Phoenix Suns,Boston Celtics,88,113,,-140,120,-1,1,189.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Golden State Warriors,San Antonio Spurs,107,101,,-170,150,-3.5,3.5,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2013,Los Angeles Lakers,Portland Trail Blazers,111,107,,410,-520,9,-9,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Washington Wizards,Houston Rockets,105,103,,-130,110,-1,1,210.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Charlotte Hornets,Denver Nuggets,99,113,,-600,450,-10,10,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Orlando Magic,Cleveland Cavaliers,94,118,,-200,170,-5,5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Detroit Pistons,Indiana Pacers,72,90,,-210,175,-5,5,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Philadelphia 76ers,Miami Heat,90,114,,-420,330,-8,8,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Milwaukee Bucks,Atlanta Hawks,102,103,,165,-190,4.5,-4.5,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2013,Los Angeles Clippers,Utah Jazz,107,94,,450,-600,10,-10,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Dallas Mavericks,Los Angeles Lakers,99,103,,130,-150,3,-3,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Brooklyn Nets,Memphis Grizzlies,72,76,,-145,125,-3,3,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Minnesota Timberwolves,Golden State Warriors,99,100,,-140,120,-2,2,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,New Orleans Pelicans,Sacramento Kings,110,95,,250,-300,7,-7,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Miami Heat,Cleveland Cavaliers,109,105,,865,-1200,12,-12,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,New York Knicks,Philadelphia 76ers,99,93,,500,-700,11,-11,189.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Phoenix Suns,San Antonio Spurs,87,97,,-500,400,-9,9,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Portland Trail Blazers,Boston Celtics,92,86,,110,-130,1.5,-1.5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2013,Oklahoma City Thunder,Chicago Bulls,102,72,,425,-550,9.5,-9.5,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2013,Toronto Raptors,Washington Wizards,84,90,,200,-240,5.5,-5.5,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2013,Detroit Pistons,Atlanta Hawks,103,114,,-165,145,-3.5,3.5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2013,Utah Jazz,Boston Celtics,107,110,,270,-330,7.5,-7.5,188.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2013,Denver Nuggets,Los Angeles Lakers,119,108,,220,-260,6,-6,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Philadelphia 76ers,Orlando Magic,84,98,,360,-460,8.5,-8.5,185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Indiana Pacers,Golden State Warriors,108,97,,325,-395,8.5,-8.5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Miami Heat,Sacramento Kings,141,129,,1890,-2690,15,-15,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,New Orleans Pelicans,Brooklyn Nets,97,101,,125,-145,3,-3,184.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Chicago Bulls,Cleveland Cavaliers,98,101,,360,-440,8.5,-8.5,185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Dallas Mavericks,Milwaukee Bucks,90,95,,185,-220,5.5,-5.5,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Phoenix Suns,Minnesota Timberwolves,84,83,,100,-120,1.5,-1.5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2013,Los Angeles Clippers,Charlotte Hornets,106,84,,2225,-4025,17,-17,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Cleveland Cavaliers,Toronto Raptors,103,92,,-195,170,-5,5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Orlando Magic,Sacramento Kings,101,125,,105,-125,2,-2,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,New York Knicks,Golden State Warriors,109,105,,285,-345,7.5,-7.5,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Oklahoma City Thunder,New Orleans Pelicans,119,74,,1600,-2400,15,-15,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Memphis Grizzlies,Dallas Mavericks,90,84,,280,-340,7.5,-7.5,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Houston Rockets,Milwaukee Bucks,107,110,,340,-420,8.5,-8.5,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Washington Wizards,Detroit Pistons,95,96,,225,-265,6.5,-6.5,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,San Antonio Spurs,Phoenix Suns,101,105,,1605,-2405,16.5,-16.5,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Utah Jazz,Atlanta Hawks,91,102,,140,-160,3.5,-3.5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2013,Portland Trail Blazers,Denver Nuggets,109,111,,-135,115,-2.5,2.5,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2013,Indiana Pacers,Los Angeles Clippers,91,99,,104,-115,1,-1,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2013,Chicago Bulls,Philadelphia 76ers,93,82,,270,-330,7,-7,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
